tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
34.5863194444,409263.0,35690.0,11.4671616699,721.0,64443.0,54.0,12.0,756.0,2027.0,2292.0,5611.0,11008.0,10627.0,3040.0,282.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5904861111,407724.0,35688.0,11.4246805649,723.0,64441.0,54.0,15.0,780.0,2194.0,2357.0,5526.0,10821.0,10669.0,3021.0,265.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5946527778,402711.0,35692.0,11.2829485599,723.0,64444.0,55.0,15.0,769.0,2183.0,2408.0,5812.0,10818.0,10476.0,2891.0,287.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5988194444,404499.0,35700.0,11.3305042017,723.0,64439.0,52.0,19.0,872.0,2169.0,2377.0,5760.0,10715.0,10513.0,2969.0,270.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6029861111,399424.0,35702.0,11.1877205759,726.0,64440.0,54.0,23.0,842.0,2190.0,2493.0,5684.0,10959.0,10359.0,2862.0,261.0,43.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6071527778,396175.0,35702.0,11.0967172707,723.0,64440.0,54.0,24.0,816.0,2259.0,2414.0,5792.0,10946.0,10369.0,2810.0,248.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6113194444,400832.0,35705.0,11.2262148159,724.0,64436.0,55.0,19.0,860.0,2246.0,2501.0,5590.0,10929.0,10419.0,2821.0,279.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6154861111,400469.0,35715.0,11.2129077418,727.0,64438.0,56.0,15.0,821.0,2161.0,2444.0,5835.0,10864.0,10416.0,2841.0,276.0,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6196527778,394474.0,35711.0,11.0462882585,727.0,64441.0,51.0,19.0,845.0,2194.0,2568.0,5792.0,10935.0,10327.0,2751.0,249.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6238194444,396299.0,35705.0,11.099257807,727.0,64447.0,51.0,16.0,883.0,2183.0,2600.0,5795.0,10741.0,10442.0,2733.0,273.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6279861111,396631.0,35710.0,11.1070008401,732.0,64441.0,52.0,17.0,826.0,2207.0,2604.0,5926.0,10659.0,10423.0,2752.0,253.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6321527778,392486.0,35715.0,10.9893882122,729.0,64443.0,52.0,22.0,803.0,2260.0,2689.0,6056.0,10540.0,10327.0,2745.0,239.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6363194444,384215.0,35713.0,10.7584073027,727.0,64439.0,51.0,15.0,808.0,2209.0,2853.0,6079.0,10734.0,10182.0,2587.0,215.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6404861111,384723.0,35713.0,10.7726318147,729.0,64440.0,55.0,12.0,793.0,2201.0,2927.0,6169.0,10525.0,10265.0,2552.0,236.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6446527778,392429.0,35707.0,10.9902540118,732.0,64440.0,54.0,22.0,716.0,2219.0,2899.0,6061.0,10457.0,10364.0,2665.0,275.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6488194444,382616.0,35714.0,10.7133337067,732.0,64447.0,51.0,15.0,805.0,2258.0,2913.0,6191.0,10519.0,10189.0,2570.0,222.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6529861111,381583.0,35725.0,10.6811196641,733.0,64440.0,54.0,17.0,770.0,2345.0,2953.0,6173.0,10494.0,10265.0,2453.0,217.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6571527778,380655.0,35730.0,10.6536523929,733.0,64441.0,51.0,19.0,810.0,2313.0,2949.0,6257.0,10497.0,10141.0,2474.0,252.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6613194444,380189.0,35735.0,10.6391213096,733.0,64444.0,52.0,19.0,756.0,2333.0,2960.0,6248.0,10474.0,10273.0,2419.0,228.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6654861111,381157.0,35726.0,10.6688966019,736.0,64444.0,55.0,15.0,776.0,2309.0,3064.0,6178.0,10419.0,10255.0,2449.0,221.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6696527778,383031.0,35738.0,10.7177514131,735.0,64441.0,55.0,19.0,750.0,2335.0,3124.0,6300.0,10252.0,10214.0,2466.0,237.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6738194444,378610.0,35739.0,10.5937491256,738.0,64443.0,56.0,17.0,768.0,2386.0,3142.0,6507.0,10229.0,9980.0,2408.0,262.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6779861111,379174.0,35740.0,10.609233352,736.0,64439.0,52.0,19.0,776.0,2414.0,3290.0,6369.0,9982.0,10199.0,2409.0,244.0,46.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6821527778,375730.0,35730.0,10.5158130423,739.0,64444.0,55.0,15.0,754.0,2342.0,3342.0,6594.0,9983.0,9987.0,2440.0,229.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6863194444,368117.0,35732.0,10.3021661256,733.0,64440.0,54.0,17.0,768.0,2395.0,3505.0,6526.0,10014.0,9973.0,2310.0,201.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6904861111,366113.0,35731.0,10.2463686994,741.0,64444.0,51.0,15.0,837.0,2497.0,3506.0,6659.0,9878.0,9798.0,2285.0,227.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6946527778,363555.0,35734.0,10.173923994,741.0,64439.0,56.0,14.0,781.0,2409.0,3655.0,6807.0,9890.0,9728.0,2190.0,224.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6988194444,363234.0,35733.0,10.1652254219,741.0,64447.0,48.0,15.0,800.0,2522.0,3624.0,6694.0,9888.0,9704.0,2231.0,225.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.7029861111,359962.0,35723.0,10.0764773395,742.0,64440.0,51.0,22.0,828.0,2556.0,3603.0,6782.0,9776.0,9828.0,2086.0,206.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.7071527778,362025.0,35735.0,10.130824122,744.0,64438.0,56.0,14.0,805.0,2603.0,3857.0,6867.0,9608.0,9509.0,2150.0,281.0,44.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.7113194444,355683.0,35736.0,9.9530725319,744.0,64440.0,56.0,16.0,788.0,2655.0,3996.0,6931.0,9490.0,9485.0,2113.0,226.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.7248263889,347970.0,35748.0,9.73397113125,747.0,64441.0,54.0,17.0,801.0,2762.0,4282.0,7111.0,9267.0,9249.0,2014.0,208.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.7289930556,344265.0,35750.0,9.62979020979,747.0,64440.0,55.0,15.0,832.0,2793.0,4324.0,7254.0,9082.0,9275.0,1930.0,216.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
